"","kraj","obmocje","populacija","lon","lat"
"5210","Strehovci","DOBROVNIK/DOBRONAK",214,16.32556,46.65944
"5211","Zitkovci/Zsitkoc","DOBROVNIK/DOBRONAK",113,16.37639,46.64139
"5212","Businec","DOLENJSKE TOPLICE",46,15.05917,45.75657
"5213","Cerovec","DOLENJSKE TOPLICE",41,15.05917,45.75657
"5214","Dobindol","DOLENJSKE TOPLICE",125,15.05917,45.75657
"5215","Dolenje Gradisce","DOLENJSKE TOPLICE",24,15.05889,45.76833
"5216","Dolenje Polje","DOLENJSKE TOPLICE",70,15.05917,45.75657
"5217","Dolenje Susice","DOLENJSKE TOPLICE",133,15.08333,45.73333
"5218","Dolenjske Toplice","DOLENJSKE TOPLICE",790,15.05917,45.75657
"5219","Drenje","DOLENJSKE TOPLICE",60,15.01667,45.78333
"5220","Gabrje pri Soteski","DOLENJSKE TOPLICE",36,15.05917,45.75657
"5221","Gorenje Gradisce","DOLENJSKE TOPLICE",77,15.05,45.76667
"5222","Gorenje Polje","DOLENJSKE TOPLICE",85,15.05917,45.75657
"5223","Gorenje Susice","DOLENJSKE TOPLICE",116,15.1,45.71667
"5224","Kocevske Poljane","DOLENJSKE TOPLICE",75,15.05917,45.75657
"5225","Loska vas","DOLENJSKE TOPLICE",88,15.05917,45.75657
"5226","Mali Rigelj","DOLENJSKE TOPLICE",8,15.08333,45.71667
"5227","Meniska vas","DOLENJSKE TOPLICE",348,15.03333,45.75
"5228","Nova Gora","DOLENJSKE TOPLICE",1,15.08333,45.7
"5229","Obcice","DOLENJSKE TOPLICE",65,15.07333,45.71306
"5230","Obrh","DOLENJSKE TOPLICE",77,15.05917,45.75657
"5231","Podhosta","DOLENJSKE TOPLICE",180,15.03139,45.76111
"5232","Podstenice","DOLENJSKE TOPLICE",8,15.01667,45.71667
"5233","Podturn pri Dol. Toplicah","DOLENJSKE TOPLICE",315,15.05917,45.75657
"5234","Sela pri Dol. Toplicah","DOLENJSKE TOPLICE",255,15.05917,45.75657
"5235","Selisce","DOLENJSKE TOPLICE",40,15.05917,45.75657
"5236","Soteska","DOLENJSKE TOPLICE",162,15.05917,45.75657
"5237","Stare Zage","DOLENJSKE TOPLICE",37,15.05917,45.75657
"5238","Suhor pri Dol. Toplicah","DOLENJSKE TOPLICE",58,15.05917,45.75657
"5239","Veliki Rigelj","DOLENJSKE TOPLICE",24,15.06667,45.73333
"5240","Verdun pri Ursnih Selih","DOLENJSKE TOPLICE",63,15.05917,45.75657
"5241","Dolnji Slaveci","GRAD",408,16.06667,46.78333
"5242","Grad","GRAD",666,16.1,46.8
"5243","Kovacevci","GRAD",110,16.12389,46.79667
"5244","Kruplivnik","GRAD",202,16.1,46.8
"5245","Motovilci","GRAD",264,16.06639,46.77639
"5246","Radovci","GRAD",208,16.09778,46.78361
"5247","Vidonci","GRAD",308,16.1132376,46.8103334
"5248","Drazenci","HAJDINA",535,15.8447237,46.3909417
"5249","Gerecja vas","HAJDINA",566,15.81667,46.43333
"5250","Hajdose","HAJDINA",630,15.8262223,46.4285308
"5251","Skorba","HAJDINA",372,15.83333,46.41667
"5252","Slovenja vas","HAJDINA",553,15.8,46.45
"5253","Spodnja Hajdina","HAJDINA",244,15.84694,46.40889
"5254","Zgornja Hajdina","HAJDINA",812,15.83861,46.40611
"5255","Bohova","HOCE - SLIVNICA",264,15.66667,46.5
"5256","Creta","HOCE - SLIVNICA",375,15.62378,46.49114
"5257","Hocko Pohorje","HOCE - SLIVNICA",458,15.57303,46.50265
"5258","Hotinja vas","HOCE - SLIVNICA",1304,15.66667,46.46667
"5259","Orehova vas","HOCE - SLIVNICA",447,15.62378,46.49114
"5260","Pivola","HOCE - SLIVNICA",662,15.62378,46.49114
"5261","Polana","HOCE - SLIVNICA",226,15.62378,46.49114
"5262","Radizel","HOCE - SLIVNICA",1769,15.65583,46.47444
"5263","Rogoza","HOCE - SLIVNICA",1686,15.68333,46.5
"5264","Slivnica pri Mariboru","HOCE - SLIVNICA",629,15.65583,46.47639
"5265","Slivnisko Pohorje","HOCE - SLIVNICA",159,15.65,46.48333
"5266","Spodnje Hoce","HOCE - SLIVNICA",2643,15.65,46.5
"5267","Zgornje Hoce","HOCE - SLIVNICA",651,15.63333,46.48333
"5268","Hodos/Hodos","HODOS/HODOS",286,16.33417,46.82333
"5269","Krplivnik/Kapornak","HODOS/HODOS",89,16.31972,46.81194
"5270","Horjul","HORJUL",1417,14.29917,46.02361
"5271","Koreno nad Horjulom","HORJUL",103,14.3,46.03333
"5272","Lesno Brdo","HORJUL",126,14.3254028,46.0161271
"5273","Ljubgojna","HORJUL",154,14.2884164,46.0219751
"5274","Podolnica","HORJUL",216,14.33333,46.03333
"5275","Samotorica","HORJUL",64,14.2578111,46.0292452
"5276","Vrzdenec","HORJUL",510,14.27083,46.02028
"5277","Zaklanec","HORJUL",203,14.3141902,46.0247108
"5278","Zazar","HORJUL",177,14.25806,46.00917
"5279","Spodnje Jezersko","JEZERSKO",80,14.46667,46.38333
"5280","Zgornje Jezersko","JEZERSKO",544,14.46667,46.38333
"5281","Breg pri Komendi","KOMENDA",167,14.5220358,46.210528
"5282","Gmajnica","KOMENDA",679,14.56667,46.2
"5283","Gora pri Komendi","KOMENDA",231,14.5503431,46.2065667
"5284","Klanec","KOMENDA",313,14.5304464,46.2143578
"5285","Komenda","KOMENDA",939,14.53839,46.20484
"5286","Komendska Dobrava","KOMENDA",56,14.55,46.23333
"5287","Kriz","KOMENDA",512,14.56639,46.20222
"5288","Mlaka","KOMENDA",290,14.5494566,46.2116476
"5289","Moste","KOMENDA",1348,14.55139,46.195
"5290","Nasovce","KOMENDA",218,14.51697,46.21132
"5291","Podborst pri Komendi","KOMENDA",248,14.5434055,46.2129575
"5292","Potok pri Komendi","KOMENDA",47,14.5285688,46.2057948
"5293","Suhadole","KOMENDA",805,14.55,46.18333
"5294","Zeje pri Komendi","KOMENDA",148,14.5377342,46.19446
"5295","Poslovna cona Zeje pri Komendi","KOMENDA",0,14.519119,46.187882
"5296","Ajbelj","KOSTEL",14,14.85583,45.53278
"5297","Banja Loka","KOSTEL",38,14.88556,45.50639
"5298","Briga","KOSTEL",14,14.8588615,45.5189611
"5299","Brsnik","KOSTEL",3,14.9110971,45.4997748
"5300","Colnarji","KOSTEL",13,14.8938808,45.4976856
"5301","Delac","KOSTEL",4,14.8951316,45.502678
"5302","Dolenja Zaga","KOSTEL",0,14.9087603,45.5136677
"5303","Dolenji Potok","KOSTEL",0,14.8957411,45.5196031
"5304","Dren","KOSTEL",23,14.896506,45.4960584
"5305","Dreznik","KOSTEL",4,14.8518067,45.5132003
"5306","Fara","KOSTEL",35,14.87833,45.47667
"5307","Gladloka","KOSTEL",0,14.8169526,45.4689538
"5308","Gorenja Zaga","KOSTEL",9,14.9115544,45.5173037
"5309","Gorenji Potok","KOSTEL",1,14.8710615,45.5249593
"5310","Gotenc","KOSTEL",9,14.8968187,45.4887901
"5311","Grgelj","KOSTEL",1,14.9483105,45.5209696
"5312","Grivac","KOSTEL",25,14.8428278,45.4645007
"5313","Hrib pri Fari","KOSTEL",10,14.8779281,45.4773513
"5314","Jaksici","KOSTEL",14,14.871113,45.4809112
"5315","Jesenov Vrt","KOSTEL",4,14.8422227,45.5105596
"5316","Kaptol","KOSTEL",13,14.857525,45.5343901
"5317","Kostel","KOSTEL",9,14.91005,45.50842
"5318","Krkovo nad Faro","KOSTEL",22,14.8959114,45.4854492
"5319","Kuzelic","KOSTEL",0,14.8446289,45.4710305
"5320","Kuzelj","KOSTEL",43,14.809547,45.4770916
"5321","Laze pri Kostelu","KOSTEL",12,14.8249998,45.4741111
"5322","Lipovec pri Kostelu","KOSTEL",2,14.8954273,45.5095916
"5323","Mavrc","KOSTEL",6,14.9146089,45.5045642
"5324","Nova sela","KOSTEL",29,14.88806,45.50528
"5325","Oskrt","KOSTEL",13,14.8980002,45.4900697
"5326","Padovo pri Fari","KOSTEL",7,14.9030979,45.483375
"5327","Petrina","KOSTEL",9,14.8528704,45.4646125
"5328","Pirce","KOSTEL",27,14.8578487,45.4682253
"5329","Planina","KOSTEL",8,14.8594982,45.4807243
"5330","Poden","KOSTEL",8,14.9050187,45.4948373
"5331","Podstene pri Kostelu","KOSTEL",4,14.88306,45.52417
"5332","Potok","KOSTEL",66,14.8730693,45.4754823
"5333","Puc","KOSTEL",0,14.84917,45.52306
"5334","Rajsele","KOSTEL",3,14.8839778,45.5161165
"5335","Rake","KOSTEL",1,14.8170631,45.498935
"5336","Sapnik","KOSTEL",10,14.90972,45.49583
"5337","Selo pri Kostelu","KOSTEL",2,14.8936959,45.5128852
"5338","Slavski Laz","KOSTEL",28,14.906565,45.4814725
"5339","Srednji Potok","KOSTEL",0,14.8803665,45.5218014
"5340","Srobotnik ob Kolpi","KOSTEL",1,14.7984423,45.5032552
"5341","Stelnik","KOSTEL",0,14.903205,45.5053546
"5342","Struznica","KOSTEL",2,14.8426677,45.4873868
"5343","Suhor","KOSTEL",0,14.8747097,45.5289152
"5344","Stajer","KOSTEL",9,14.8587074,45.4752764
"5345","Tisenpolj","KOSTEL",1,14.8844528,45.4858113
"5346","Vas","KOSTEL",58,14.86917,45.47472
"5347","Vimolj","KOSTEL",1,14.8748921,45.5143234
"5348","Vrh pri Fari","KOSTEL",21,14.89917,45.49139
"5349","Zapuze pri Kostelu","KOSTEL",5,14.8972106,45.5149723
"5350","Berkovci","KRIZEVCI",134,16.08306,46.55278
"5351","Berkovski Prelogi","KRIZEVCI",27,16.0943907,46.5584113
"5352","Boreci","KRIZEVCI",294,16.14139,46.55917
"5353","Bucecovci","KRIZEVCI",245,16.10667,46.58833
"5354","Dobrava","KRIZEVCI",62,16.0975447,46.5754452
"5355","Gajsevci","KRIZEVCI",56,16.1050405,46.5328154
"5356","Grabe pri Ljutomeru","KRIZEVCI",111,16.12944,46.53583
"5357","Iljasevci","KRIZEVCI",182,16.13056,46.57444
"5358","Kljucarovci pri Ljutomeru","KRIZEVCI",348,16.13778,46.55278
"5359","Kokorici","KRIZEVCI",116,16.09861,46.55528
"5360","Krizevci pri Ljutomeru","KRIZEVCI",487,16.13861,46.56833
"5361","Logarovci","KRIZEVCI",277,16.10556,46.54722
"5362","Lukavci","KRIZEVCI",643,16.15278,46.54333
"5363","Stara Nova vas","KRIZEVCI",352,16.12278,46.58417
"5364","Vucja vas","KRIZEVCI",223,16.1075,46.59944
"5365","Zasadi","KRIZEVCI",61,16.0801082,46.5900639
"5366","Cinzat","LOVRENC NA POHORJU",170,15.43333,46.53333
"5367","Kumen","LOVRENC NA POHORJU",344,15.39306,46.54056
"5368","Lovrenc na Pohorju","LOVRENC NA POHORJU",1972,15.39306,46.54056
"5369","Puscava","LOVRENC NA POHORJU",74,15.41667,46.55
"5370","Rdeci Breg - del","LOVRENC NA POHORJU",247,15.39306,46.54056
"5371","Recenjak","LOVRENC NA POHORJU",181,15.35,46.53333
"5372","Ruta","LOVRENC NA POHORJU",100,15.39306,46.54056
"5373","Borovci","MARKOVCI",311,15.94278,46.41861
"5374","Bukovci","MARKOVCI",996,15.965,46.38722
"5375","Markovci","MARKOVCI",476,15.95,46.38333
"5376","Nova vas pri Markovcih","MARKOVCI",403,15.93333,46.38333
"5377","Prvenci","MARKOVCI",221,15.9571688,46.4077409
"5378","Sobetinci","MARKOVCI",167,15.9715415,46.4032776
"5379","Stojnci","MARKOVCI",846,15.98278,46.38111
"5380","Strelci","MARKOVCI",103,15.9679909,46.4157053
"5381","Zabovci","MARKOVCI",488,15.91667,46.4
"5382","Dobrovce","MIKLAVZ NA DRAVSKEM POLJU",801,15.70278,46.48028
"5383","Dravski Dvor","MIKLAVZ NA DRAVSKEM POLJU",646,15.71639,46.46722
"5384","Miklavz na Dravskem polju","MIKLAVZ NA DRAVSKEM POLJU",4031,15.69722,46.50583
"5385","Skoke","MIKLAVZ NA DRAVSKEM POLJU",1047,15.69722,46.50583
"5386","Biska vas","MIRNA PEC",129,15.08333,45.86028
"5387","Cemse","MIRNA PEC",45,15.08333,45.86028
"5388","Dolenja vas pri Mirni Peci","MIRNA PEC",83,15.1,45.88333
"5389","Dolenji Globodol","MIRNA PEC",53,15.05,45.85
"5390","Dolenji Podborst","MIRNA PEC",23,15.08333,45.86028
"5391","Globocdol","MIRNA PEC",39,15.08333,45.86028
"5392","Golobinjek","MIRNA PEC",109,15.08333,45.86028
"5393","Gorenji Globodol","MIRNA PEC",102,15.05,45.85
"5394","Gorenji Podborst","MIRNA PEC",83,15.08333,45.86028
"5395","Goriska vas","MIRNA PEC",71,15.08333,45.83333
"5396","Grc Vrh","MIRNA PEC",14,15.08333,45.86028
"5397","Hmeljcic","MIRNA PEC",76,15.08333,45.86028
"5398","Hrastje pri Mirni Peci","MIRNA PEC",88,15.08333,45.86028
"5399","Jablan","MIRNA PEC",149,15.1,45.83333
"5400","Jelse","MIRNA PEC",28,15.08333,45.86028
"5401","Jordankal","MIRNA PEC",35,15.08333,45.86028
"5402","Malenska vas","MIRNA PEC",77,15.1,45.85
"5403","Mali Kal","MIRNA PEC",73,15.11667,45.86667
"5404","Mali Vrh","MIRNA PEC",45,15.08333,45.86028
"5405","Mirna Pec","MIRNA PEC",991,15.08333,45.86028
"5406","Orkljevec","MIRNA PEC",48,15.08333,45.86028
"5407","Poljane pri Mirni Peci","MIRNA PEC",90,15.08333,45.86028
"5408","Selo pri Zagorici","MIRNA PEC",39,15.08333,45.86028
"5409","Srednji Globodol","MIRNA PEC",58,15.05,45.85
"5410","Sentjurij na Dolenjskem","MIRNA PEC",98,15.08333,45.86028
"5411","Veliki Kal","MIRNA PEC",113,15.11667,45.86667
"5412","Vrhovo pri Mirni Peci","MIRNA PEC",70,15.08333,45.86028
"5413","Vrhpec","MIRNA PEC",82,15.08333,45.86028
"5414","Bozje","OPLOTNICA",130,15.41667,46.41667
"5415","Brezje pri Oplotnici","OPLOTNICA",131,15.4247378,46.3841014
"5416","Cadram","OPLOTNICA",271,15.46667,46.38333
"5417","Dobriska vas","OPLOTNICA",67,15.454629,46.3635617
"5418","Dobrova pri Prihovi","OPLOTNICA",49,15.4741911,46.3640724
"5419","Gorica pri Oplotnici","OPLOTNICA",238,15.4330595,46.3829043
"5420","Koritno","OPLOTNICA",195,15.4358301,46.4010967
"5421","Kovaski Vrh","OPLOTNICA",48,15.4163451,46.3986058
"5422","Lacna Gora","OPLOTNICA",165,15.4472905,46.3977974
"5423","Malahorna","OPLOTNICA",293,15.432383,46.3733189
"5424","Markecica","OPLOTNICA",113,15.4446282,46.3683047
"5425","Okoska Gora","OPLOTNICA",202,15.4857675,46.3950098
"5426","Oplotnica","OPLOTNICA",1412,15.44667,46.38778
"5427","Pobrez","OPLOTNICA",143,15.46528,46.35889
"5428","Prihova","OPLOTNICA",80,15.48333,46.36667
"5429","Raskovec","OPLOTNICA",71,15.4760479,46.3754028
"5430","Straza pri Oplotnici","OPLOTNICA",75,15.4739709,46.3827777
"5431","Ugovec","OPLOTNICA",147,15.4798476,46.3885415
"5432","Zgornje Grusovje","OPLOTNICA",108,15.4890236,46.3647715
"5433","Zlogona Gora","OPLOTNICA",89,15.4658036,46.3942383
"5434","Zlogona vas","OPLOTNICA",49,15.4655149,46.3990767
"5435","Dezno pri Podlehniku","PODLEHNIK",95,15.83333,46.33333
"5436","Gorca","PODLEHNIK",147,15.8590704,46.3371106
"5437","Jablovec","PODLEHNIK",118,15.8571851,46.3265321
"5438","Kozminci","PODLEHNIK",127,15.85,46.3
"5439","Lozina","PODLEHNIK",42,15.906065,46.3000119
"5440","Podlehnik","PODLEHNIK",390,15.88,46.33528
"5441","Rodni Vrh","PODLEHNIK",46,15.83333,46.33333
"5442","Sedlasek","PODLEHNIK",220,15.883844,46.3169049
"5443","Spodnje Gruskovje","PODLEHNIK",42,15.86083,46.28583
"5444","Stanosina","PODLEHNIK",172,15.859316,46.3091519
"5445","Strajna","PODLEHNIK",87,15.8489276,46.3110642
"5446","Zakl","PODLEHNIK",202,15.87556,46.3225
"5447","Zgornje Gruskovje","PODLEHNIK",130,15.86083,46.28583
"5448","Andraz nad Polzelo","POLZELA",799,15.0925,46.325
"5449","Breg pri Polzeli","POLZELA",997,15.0874111,46.2707227
"5450","Dobric","POLZELA",205,15.08333,46.33333
"5451","Locica ob Savinji","POLZELA",929,15.0986481,46.2639189
"5452","Orova vas","POLZELA",89,15.0865717,46.2789183
"5453","Podvin pri Polzeli","POLZELA",277,15.05722,46.3
"5454","Polzela","POLZELA",2397,15.06667,46.28333
"5455","Zaloze","POLZELA",442,15.1087262,46.2979627
"5456","Dolenja vas","PREBOLD",588,15.092704,46.2401843
"5457","Kaplja vas","PREBOLD",302,15.0781143,46.2410903
"5458","Latkova vas","PREBOLD",998,15.09333,46.25389
"5459","Marija Reka","PREBOLD",248,15.065,46.20833
"5460","Matke","PREBOLD",352,15.1166123,46.220429
"5461","Prebold","PREBOLD",1699,15.0925,46.23694
"5462","Sv. Lovrenc","PREBOLD",377,15.1091517,46.2359343
"5463","Sesce pri Preboldu","PREBOLD",443,15.1228851,46.2383905
"5464","Belsak","PREVALJE",64,14.8557088,46.5832313
"5465","Breznica","PREVALJE",148,14.9072259,46.5493904
"5466","Dolga Brda","PREVALJE",366,14.8830695,46.5554423
"5467","Jamnica","PREVALJE",86,14.88333,46.6
"5468","Kot pri Prevaljah","PREVALJE",121,14.9179919,46.5186497
"5469","Lese","PREVALJE",566,14.90694,46.53
"5470","Lokovica","PREVALJE",151,14.8565301,46.5532803
"5471","Poljana","PREVALJE",116,14.87306,46.54528
"5472","Prevalje","PREVALJE",4582,14.92083,46.54694
"5473","Suhi Vrh","PREVALJE",88,14.9,46.58333
"5474","Sentanel","PREVALJE",189,14.88333,46.56667
"5475","Zagrad","PREVALJE",131,14.924737,46.5340083
"5476","Strazisce","PREVALJE",155,14.9367667,46.5527426
"5477","Gibina","RAZKRIZJE",251,16.30028,46.52167
"5478","Kopriva","RAZKRIZJE",41,16.2643126,46.5126554
"5479","Razkrizje","RAZKRIZJE",262,16.28111,46.52167
"5480","Safarsko","RAZKRIZJE",274,16.28111,46.52167
"5481","Sprinc","RAZKRIZJE",129,16.2611952,46.5079776
"5482","Vescica","RAZKRIZJE",321,16.28111,46.52167
"5483","Hudi Kot","RIBNICA NA POHORJU",225,15.26667,46.51667
"5484","Josipdol","RIBNICA NA POHORJU",302,15.2825,46.51611
"5485","Ribnica na Pohorju","RIBNICA NA POHORJU",419,15.27278,46.535
"5486","Zgornja Orlica","RIBNICA NA POHORJU",95,15.26667,46.56667
"5487","Zgornji Janzevski Vrh","RIBNICA NA POHORJU",25,15.27278,46.535
"5488","Zgornji Lehen na Pohorju","RIBNICA NA POHORJU",114,15.27278,46.535
"5489","Cresnjevec ob Dravi","SELNICA OB DRAVI",248,15.45556,46.54639
"5490","Fala","SELNICA OB DRAVI",321,15.495,46.55
"5491","Gradisce na Kozjaku","SELNICA OB DRAVI",184,15.495,46.55
"5492","Janzeva Gora","SELNICA OB DRAVI",457,15.48333,46.56667
"5493","Selnica ob Dravi","SELNICA OB DRAVI",1335,15.495,46.55
"5494","Spodnja Selnica","SELNICA OB DRAVI",136,15.5,46.55
"5495","Spodnji Boc","SELNICA OB DRAVI",188,15.5,46.58333
"5496","Spodnji Slemen","SELNICA OB DRAVI",617,15.53306,46.56667
"5497","Sv. Duh na Ostrem vrhu","SELNICA OB DRAVI",114,15.495,46.55
"5498","Veliki Boc","SELNICA OB DRAVI",102,15.495,46.55
"5499","Vurmat - del","SELNICA OB DRAVI",24,15.495,46.55
"5500","Zgornja Selnica","SELNICA OB DRAVI",459,15.5,46.55
"5501","Zgornji Boc","SELNICA OB DRAVI",246,15.46667,46.58333
"5502","Zgornji Slemen - del","SELNICA OB DRAVI",91,15.495,46.55
"5503","Betonovo","SODRAZICA",2,14.5740121,45.7517522
"5504","Brlog - del","SODRAZICA",1,14.5608422,45.7875649
"5505","Globel","SODRAZICA",125,14.60028,45.76056
"5506","Janezi","SODRAZICA",14,14.5934528,45.7557064
"5507","Jelovec","SODRAZICA",55,14.6138784,45.7632949
"5508","Kotel","SODRAZICA",5,14.5548224,45.7839513
"5509","Kracali","SODRAZICA",34,14.5794163,45.7560768
"5510","Krzeti","SODRAZICA",53,14.5996313,45.7491051
"5511","Lipovsica","SODRAZICA",55,14.66306,45.74778
"5512","Male Vinice","SODRAZICA",21,14.6701069,45.746206
"5513","Nova Stifta","SODRAZICA",9,14.663718,45.7455018
"5514","Novi Pot","SODRAZICA",6,14.5825,45.78167
"5515","Petrinci","SODRAZICA",37,14.5932152,45.7528988
"5516","Podklanec","SODRAZICA",97,14.58056,45.76778
"5517","Preska","SODRAZICA",8,14.6570817,45.7720076
"5518","Ravni Dol","SODRAZICA",36,14.6671637,45.7424838
"5519","Sinovica","SODRAZICA",11,14.6623202,45.7681331
"5520","Sodrazica","SODRAZICA",833,14.63556,45.76111
"5521","Travna Gora","SODRAZICA",16,14.6458093,45.7415
"5522","Vinice","SODRAZICA",97,14.6703242,45.755612
"5523","Zamostec","SODRAZICA",227,14.64778,45.75833
"5524","Zapotok","SODRAZICA",172,14.67278,45.76083
"5525","Zimarice","SODRAZICA",272,14.60139,45.77861
"5526","Logarska Dolina","SOLCAVA",111,14.63333,46.4
"5527","Podolseva","SOLCAVA",67,14.691851,46.437563
"5528","Robanov Kot","SOLCAVA",132,14.7016617,46.4082316
"5529","Solcava","SOLCAVA",204,14.69361,46.41944
"5530","Drazen Vrh - del","SVETA ANA",163,15.7993499,46.6564376
"5531","Froleh","SVETA ANA",138,15.8625709,46.6426266
"5532","Kremberk","SVETA ANA",253,15.8375887,46.6453936
"5533","Krivi Vrh","SVETA ANA",137,15.8453352,46.6412796
"5534","Ledinek","SVETA ANA",232,15.81667,46.65
"5535","Lokavec","SVETA ANA",191,15.81667,46.68333
"5536","Rozengrunt","SVETA ANA",171,15.81667,46.68333
"5537","Sv. Ana v Slov. Goricah","SVETA ANA",155,15.845278,46.65
"5538","Zgornja Backova","SVETA ANA",45,15.871114,46.6494733
"5539","Zgornja Rocica","SVETA ANA",54,15.8497487,46.6349321
"5540","Zgornja Scavnica","SVETA ANA",525,15.84139,46.65722
"5541","Zice","SVETA ANA",255,15.85,46.61667
"5542","Drbetinci","SVETI ANDRAZ V SLOV. GORICAH",233,15.9262598,46.5334947
"5543","Gibina","SVETI ANDRAZ V SLOV. GORICAH",75,15.9951062,46.5288383
"5544","Hvaletinci","SVETI ANDRAZ V SLOV. GORICAH",96,15.9519692,46.51247
"5545","Novinci","SVETI ANDRAZ V SLOV. GORICAH",186,15.9594693,46.5295254
"5546","Rjavci","SVETI ANDRAZ V SLOV. GORICAH",83,15.9672306,46.5253393
"5547","Slavsina","SVETI ANDRAZ V SLOV. GORICAH",177,15.9772988,46.5375041
"5548","Vitomarci","SVETI ANDRAZ V SLOV. GORICAH",310,15.9333359,46.526163
"5549","Sempeter pri Gorici","SEMPETER - VRTOJBA",3711,13.64111,45.9275
"5550","Vrtojba","SEMPETER - VRTOJBA",2568,13.63417,45.9125
"5551","Crni Vrh","TABOR",165,NA,NA
"5552","Kapla","TABOR",253,15.00944,46.24833
"5553","Loke","TABOR",163,15.00639,46.22306
"5554","Miklavz pri Taboru","TABOR",163,15.0359074,46.2148555
"5555","Ojstriska vas","TABOR",277,15.0204444,46.2404546
"5556","Pondor","TABOR",155,15.0010005,46.2438646
"5557","Tabor","TABOR",469,NA,NA
"5558","Bis","TRNOVSKA VAS",340,15.88694,46.5275
"5559","Bisecki Vrh","TRNOVSKA VAS",184,15.87361,46.51556
"5560","Crmlja","TRNOVSKA VAS",98,15.88657,46.52019
"5561","Locic","TRNOVSKA VAS",123,15.91667,46.51667
"5562","Sovjak","TRNOVSKA VAS",69,15.88657,46.52019
"5563","Trnovska vas","TRNOVSKA VAS",373,15.88657,46.52019
"5564","Trnovski Vrh","TRNOVSKA VAS",154,15.88657,46.52019
"5565","Trzin","TRZIN",3889,14.56667,46.13333
"5566","Brezovica","VELIKA POLANA",223,16.34694,46.57194
"5567","Mala Polana","VELIKA POLANA",340,16.35083,46.58667
"5568","Velika Polana","VELIKA POLANA",886,16.34694,46.57194
"5569","Banovci","VERZEJ",211,16.1675,46.5725
"5570","Buncani","VERZEJ",172,16.14028,46.59278
"5571","Verzej","VERZEJ",916,16.16528,46.58361
"5572","Brode","VRANSKO",201,14.9640975,46.2486698
"5573","Ceplje","VRANSKO",135,14.9798368,46.2493421
"5574","Creta","VRANSKO",13,14.9593717,46.2768325
"5575","Jeronim","VRANSKO",218,14.93333,46.25
"5576","Limovce","VRANSKO",80,14.92211,46.1961403
"5577","Locica pri Vranskem","VRANSKO",171,14.94861,46.22611
"5578","Praprece","VRANSKO",144,14.9282149,46.2450662
"5579","Prekopa","VRANSKO",256,14.98333,46.25
"5580","Selo pri Vranskem","VRANSKO",59,14.9583128,46.2561733
"5581","Stopnik","VRANSKO",210,14.98333,46.26667
"5582","Tesova","VRANSKO",101,14.95,46.25
"5583","Vologa","VRANSKO",44,14.9109244,46.2541134
"5584","Vransko","VRANSKO",790,14.95139,46.24389
"5585","Zahomce","VRANSKO",62,14.9648362,46.2281004
"5586","Zajasovnik - del","VRANSKO",31,14.9192094,46.210465
"5587","Zaplanina","VRANSKO",84,14.9479985,46.2028789
"5588","Arja vas","ZALEC",505,15.1917923,46.253169
"5589","Brnica","ZALEC",56,15.205789,46.2230822
"5590","Dobrisa vas","ZALEC",447,15.183054,46.2451578
"5591","Dresinja vas","ZALEC",240,15.2031504,46.246969
"5592","Galicija","ZALEC",614,15.19556,46.29917
"5593","Gotovlje","ZALEC",1204,15.16944,46.26028
"5594","Grize","ZALEC",654,15.15056,46.22944
"5595","Hramse","ZALEC",175,15.2,46.3
"5596","Kale","ZALEC",125,15.13,46.30472
"5597","Kasaze","ZALEC",779,15.2,46.23333
"5598","Levec","ZALEC",475,15.21944,46.24278
"5599","Liboje","ZALEC",511,15.195,46.21111
"5600","Loznica pri Zalcu","ZALEC",460,15.1703826,46.2603663
"5601","Mala Piresica","ZALEC",65,15.1927067,46.2721918
"5602","Migojnice","ZALEC",657,15.16667,46.23333
"5603","Novo Celje","ZALEC",7,15.1753045,46.2481314
"5604","Pernovo","ZALEC",517,15.1872358,46.2867745
"5605","Petrovce","ZALEC",926,15.19,46.24167
"5606","Podkraj","ZALEC",215,15.145588,46.3258051
"5607","Podlog v Savinjski Dolini","ZALEC",326,15.13333,46.26667
"5608","Podvin","ZALEC",383,15.1652342,46.2622578
"5609","Pongrac","ZALEC",852,15.13333,46.21667
